new_ID,EWRB_ID,data_year,Postal_Code,Table Names,City,PrimaryPropertyType,PropertyType_selected,LargestPropertyType,Weather-normalized Site Electricity Intensity (GJ/m2),Weather-normalized Site Electricity Intensity (kWh/ft2),Weather-normalized Site Natural Gas Intensity (GJ/m2),Weather-normalized Site Natural Gas Intensity (m3/m2),Weather-normalized Site Natural Gas Intensity (m3/ft2),All Water Use Intensity (m3/m2),All Water Use Intensity (m3/ft2),Indoor Water Use Intensity (m3/m2),Indoor Water Use Intensity (m3/ft2),Site Energy Use Intensity (GJ/m2),Site Energy Use Intensity (ekWh/ft2),Source Energy Use Intensity (GJ/m2),Source Energy Use Intensity (ekWh/ft2),Weather-normalized Site Energy Use Intensity (GJ/m2),Weather-normalized Site Energy Use Intensity (ekWh/ft2),Weather-normalized Source Energy Use Intensity (GJ/m2),Weather-normalized Source Energy Use Intensity (ekWh/ft2),GHG Emissions Intensity (kgCO2e/m2),GHG Emissions Intensity (kgCO2e/ft2),Energy_Star_Score,Data_Quality_Check,Data_Quality_Date,Third_Party_Cert,ENERGY STAR Certification - Year(s) Certified
107911_2019,107911,2019,M6B,ontario_large_building_energy_water_ghgs-2019.xlsx/2019 Building Data,Toronto,Retail Store,Enclosed Mall,Retail Store,0.329375680,8.5,0.227133320,6.089365135,0.565720497,0.095344959,0.008857836,,,0.545119967,14.067583013,0.864242281,22.302980569,0.53262763432182647,13.745200902669911,0.85174994827584183,21.980598458427362,13.993084437,1.3,90,Yes,2020-07-22,Not Available,Not Available
107925_2019,107925,2019,M6M,ontario_large_building_energy_water_ghgs-2019.xlsx/2019 Building Data,Toronto,Strip Mall,Strip Mall,Strip Mall,1.003627071,25.9,0.567833299,15.223412838,1.414301241,0.266476938,0.024756516,0.27,0.02,1.593340237,41.118372850,2.564335178,66.176255092,1.5626772384367447,40.327071305061402,2.5325365128735031,65.355646083057351,34.444515538,3.2,,Yes,2020-09-17,Not Available,Not Available
107926_2019,107926,2019,M6M,ontario_large_building_energy_water_ghgs-2019.xlsx/2019 Building Data,Toronto,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.356500736,9.2,0.794966618,21.312777973,1.980021738,2.762966534,0.256687974,2.76,0.26,1.142480597,29.483309399,1.499079909,38.685853287,1.1140889323448011,28.75062278362299,1.4638742444367467,37.777321883883829,43.055644422,4,,Yes,2020-06-25,Not Available,Not Available
107955_2019,107955,2019,M6M,ontario_large_building_energy_water_ghgs-2019.xlsx/2019 Building Data,Toronto,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.220875456,5.7,0.794966618,21.312777973,1.980021738,2.044619683,0.189951372,,,1.052762936,27.168019695,1.275353589,32.912282758,1.0277782709195158,26.523255473169016,1.2503689240689357,32.267518536971366,41.979253312,3.9,,Yes,2020-09-24,Not Available,Not Available
107962_2019,107962,2019,M9N,ontario_large_building_energy_water_ghgs-2019.xlsx/2019 Building Data,Toronto,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.251875520,6.5,1.135666598,30.446825676,2.828602483,3.277177383,0.304459722,,,1.359392917,35.081035140,1.613782235,41.645907213,1.3673425836321513,35.286187391928728,1.6217319015172029,41.851059464845697,55.972337749,5.2,,Yes,2020-09-21,Not Available,Not Available
107979_2019,107979,2019,M9N,ontario_large_building_energy_water_ghgs-2019.xlsx/2019 Building Data,Toronto,Multifamily Housing,Mixed Use Property,Multifamily Housing,0.542501120,14,0.340699979,9.134047703,0.848580745,2.142001927,0.198998478,2.14,0.2,0.935789277,24.149350840,1.470688244,37.953166672,0.91988994413790937,23.739046335101552,1.4457035788735288,37.30840245010404,21.527822211,2,,Yes,2020-09-30,Not Available,Not Available
107980_2019,107980,2019,M9N,ontario_large_building_energy_water_ghgs-2019.xlsx/2019 Building Data,Toronto,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.189875392,4.9,0.454266639,12.178730270,1.131440993,1.045127438,0.09709551,1.05,0.1,0.608717296,15.708801032,0.801780618,20.691070016,0.59508929719538817,15.357111456287917,0.78247428581607337,20.192843117141937,22.604213322,2.1,,Yes,2020-08-12,Not Available,Not Available
108017_2019,108017,2019,M6N,ontario_large_building_energy_water_ghgs-2019.xlsx/2019 Building Data,Toronto,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.189875392,4.9,0.340699979,9.134047703,0.848580745,1.178365907,0.109473768,1.18,0.11,0.582596965,15.034729346,0.769981953,19.870461006,0.57010463204596351,14.712347234840715,0.75635395406894756,19.518771431083497,21.527822211,2,,Yes,2020-06-19,Not Available,Not Available
108019_2019,108019,2019,M6N,ontario_large_building_energy_water_ghgs-2019.xlsx/2019 Building Data,Toronto,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.201500416,5.2,0.454266639,12.178730270,1.131440993,1.390651052,0.129195702,1.39,0.13,0.653008294,16.851792151,0.851749948,21.980598458,0.63938029450573197,16.500102576126139,0.83925761570112944,21.65821634770376,23.680604432,2.2,,No,,Not Available,Not Available
108034_2019,108034,2019,M6N,ontario_large_building_energy_water_ghgs-2019.xlsx/2019 Building Data,Toronto,Wholesale Club/Supercenter,Wholesale Club/Supercenter,Wholesale Club/Supercenter,,,,,,0.446980429,0.041525838,,,1.263996923,32.619208112,2.063506208,53.251663199,,,,,31.215342206,2.9,9,No,,Not Available,Not Available
108053_2019,108053,2019,M8W,ontario_large_building_energy_water_ghgs-2019.xlsx/2019 Building Data,Toronto,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant,0.263500544,6.8,0.567833299,15.223412838,1.414301241,0.066008049,0.006132348,,,0.836986283,21.599601418,1.094782600,28.252395885,0.83244361611492268,21.482371560036341,1.0913756003907786,28.164473491398258,31.215342206,2.9,,Yes,2020-07-07,Not Available,Not Available
108056_2019,108056,2019,M8W,ontario_large_building_energy_water_ghgs-2019.xlsx/2019 Building Data,Toronto,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant,0.093000192,2.4,0.340699979,9.134047703,0.848580745,0.069675163,0.006473034,,,0.487200970,12.572902318,0.580325631,14.976114416,0.47697997103447148,12.309135136719323,0.56896896544826236,14.683039770229477,20.451431101,1.9,,Yes,2020-09-04,Not Available,Not Available
108077_2019,108077,2019,M8W,ontario_large_building_energy_water_ghgs-2019.xlsx/2019 Building Data,Toronto,Self-Storage Facility,Self-Storage Facility,Self-Storage Facility,0.108500224,2.8,0.340699979,9.134047703,0.848580745,0.038300967,0.003558276,,,0.488336637,12.602209783,0.598496297,15.445033850,0.46448763845975904,11.986753025995721,0.57351163183906695,14.800269628674425,19.375039990,1.8,72,No,,Not Available,Not Available
108086_2019,108086,2019,M8Z,ontario_large_building_energy_water_ghgs-2019.xlsx/2019 Building Data,Toronto,Self-Storage Facility,Self-Storage Facility,Self-Storage Facility,0.031000064,0.8,0,0,0,0.023225054,0.002157678,,,0.071546996,1.846370271,0.103345660,2.666979280,0.070411329057469593,1.817062805896662,0.10220999379310101,2.6376718150112834,2.152782221,0.2,100,No,,Not Available,Not Available
108089_2019,108089,2019,M8Z,ontario_large_building_energy_water_ghgs-2019.xlsx/2019 Building Data,Toronto,Wholesale Club/Supercenter,Wholesale Club/Supercenter,Wholesale Club/Supercenter,0.585126208,15.1,,,,0.543547759,0.050497236,0.54,0.05,0.793830952,20.485917763,1.362799917,35.168957533,,,,,11.840302216,1.1,51,No,,Not Available,Not Available
108099_2019,108099,2019,M8Z,ontario_large_building_energy_water_ghgs-2019.xlsx/2019 Building Data,Toronto,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,0.352625728,9.1,0.794966618,21.312777973,1.980021738,0.305592818,0.0283905,,,1.192449928,30.772837842,1.541099573,39.770229477,1.1697365956321562,30.186688549573578,1.5183862411264006,39.184080185223181,45.208426644,4.2,1,Yes,2020-07-29,Not Available,Not Available
108100_2019,108100,2019,M8Z,ontario_large_building_energy_water_ghgs-2019.xlsx/2019 Building Data,Toronto,Distribution Center,Distribution Center,Distribution Center,0.143375296,3.7,0.227133320,6.089365135,0.565720497,0.111643243,0.010371996,,,0.379312644,9.788693180,0.518999635,13.393511327,0.36909164425286484,9.5249259986518577,0.50877863577010285,13.129744145833945,12.916693327,1.2,99,Yes,2020-08-11,Not Available,Not Available
108104_2019,108104,2019,M8Z,ontario_large_building_energy_water_ghgs-2019.xlsx/2019 Building Data,Toronto,Retail Store,Retail Store,Retail Store,0.507626048,13.1,0.340699979,9.134047703,0.848580745,0.230213256,0.02138751,,,0.805187618,20.778992409,1.295795588,33.439817121,0.80518761777009573,20.778992409366666,1.2957955879769805,33.439817121420823,17.222257769,1.6,57,No,,Not Available,Not Available
108106_2019,108106,2019,M9C,ontario_large_building_energy_water_ghgs-2019.xlsx/2019 Building Data,Toronto,Other - Mall,Retail Store,Other - Mall,,,,,,0.019150483,0.001779138,,,0.549662633,14.184812872,0.908533278,23.445971689,,,,,10.763911106,1,,Yes,2020-08-25,Not Available,Not Available
108109_2019,108109,2019,M9C,ontario_large_building_energy_water_ghgs-2019.xlsx/2019 Building Data,Toronto,Strip Mall,Strip Mall,Strip Mall,0.709126464,18.3,0.340699979,9.134047703,0.848580745,0.431497059,0.040087386,0.43,0.04,1.086832934,28.047243633,1.782996558,46.012719440,1.0641196020459518,27.461094340728586,1.7477908938620275,45.104188036692946,22.604213322,2.1,,Yes,2020-09-17,Not Available,Not Available
108110_2019,108110,2019,M9C,ontario_large_building_energy_water_ghgs-2019.xlsx/2019 Building Data,Toronto,Retail Store,Enclosed Mall,Retail Store,0.554126144,14.3,0.454266639,12.178730270,1.131440993,0.391973722,0.036415548,,,0.991436940,25.585416606,1.528607241,39.447847367,0.97894460721836751,25.263034494885847,1.5161149079309986,39.125465256000702,27.986168875,2.6,36,Yes,2020-06-25,Not Available,Not Available
108111_2019,108111,2019,M9C,ontario_large_building_energy_water_ghgs-2019.xlsx/2019 Building Data,Toronto,Enclosed Mall,Enclosed Mall,Enclosed Mall,0.972627008,25.1,0.340699979,9.134047703,0.848580745,0.833249751,0.07741143,0.14,0.01,1.380970583,35.637876967,2.330387858,60.138917382,,,,,24.756995543,2.3,,Yes,2020-05-25,BOMA BEST,Not Available
108114_2019,108114,2019,M9C,ontario_large_building_energy_water_ghgs-2019.xlsx/2019 Building Data,Toronto,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.263500544,6.8,0.340699979,9.134047703,0.848580745,1.419173048,0.131845482,1.42,0.13,0.593953631,15.327803992,0.854021281,22.039213388,0.58259696462067578,15.034729345564315,0.83925761570112944,21.65821634770376,17.222257769,1.6,,Yes,2020-10-01,Not Available,Not Available
108116_2019,108116,2019,M9C,ontario_large_building_energy_water_ghgs-2019.xlsx/2019 Building Data,Toronto,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.445625920,11.5,0.794966618,21.312777973,1.980021738,1.827852510,0.169813044,1.83,0.17,1.221977259,31.534831922,1.667158565,43.023358049,1.2197059259310057,31.476216992467982,1.6569375660459378,42.759590867794032,43.055644422,4,,Yes,2020-08-13,Not Available,Not Available
108119_2019,108119,2019,M9C,ontario_large_building_energy_water_ghgs-2019.xlsx/2019 Building Data,Toronto,Strip Mall,Strip Mall,Strip Mall,0.689751424,17.8,0.454266639,12.178730270,1.131440993,0.711420081,0.066093084,0.71,0.07,1.147023264,29.600539257,1.822744889,47.038480701,1.1299882647126169,29.1609272881803,1.797760224160877,46.393716479587354,25.833386653,2.4,,Yes,2020-09-17,Not Available,Not Available
108122_2019,108122,2019,M8Z,ontario_large_building_energy_water_ghgs-2019.xlsx/2019 Building Data,Toronto,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,0.395250816,10.2,0.794966618,21.312777973,1.980021738,1.644089362,0.15274089,,,1.170872262,30.215996014,1.559270239,40.239148911,1.1640582626436504,30.040151226517395,1.5524562390574344,40.063304123560272,43.055644422,4,1,Yes,2020-07-24,Not Available,Not Available
108137_2019,108137,2019,M8Z,ontario_large_building_energy_water_ghgs-2019.xlsx/2019 Building Data,Toronto,Supermarket/Grocery Store,Supermarket/Grocery Store,Supermarket/Grocery Store,1.278752639,33,1.022099938,27.402143108,2.545742234,1.351942628,0.125599572,1.35,0.13,2.304267527,59.464845696,3.542144118,91.409982122,2.2747401951953483,58.702851616306674,3.5126167866895717,90.647988042554445,58.125119970,5.4,64,No,,Not Available,Not Available
108140_2019,108140,2019,M8Z,ontario_large_building_energy_water_ghgs-2019.xlsx/2019 Building Data,Toronto,Strip Mall,Strip Mall,Strip Mall,1.271002623,32.8,1.249233257,33.491508243,3.111462731,1.435063874,0.133321788,,,2.513230181,64.857419185,3.747699772,96.714633217,2.4723461831953433,63.80235045866182,3.705680108298762,95.630257026464648,75.347377739,7,,Yes,2020-06-26,Not Available,Not Available
108147_2019,108147,2019,M8Z,ontario_large_building_energy_water_ghgs-2019.xlsx/2019 Building Data,Toronto,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant,0.418500864,10.8,0.454266639,12.178730270,1.131440993,0.838139236,0.077865678,,,0.915347278,23.621816477,1.323051586,34.143196272,0.91761861094250696,23.680431405879077,1.32532291951721,34.201811201312978,29.062559985,2.7,,Yes,2020-08-11,Not Available,Not Available
108149_2019,108149,2019,M8Z,ontario_large_building_energy_water_ghgs-2019.xlsx/2019 Building Data,Toronto,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,0.499876032,12.9,0.454266639,12.178730270,1.131440993,0.192727204,0.017904942,0.19,0.02,0.936924943,24.178658304,1.422990247,36.722253158,0.92443261052871351,23.856276193546496,1.4093622477470931,36.370563582544477,24.756995543,2.3,,Yes,2020-09-22,Not Available,Not Available
108164_2019,108164,2019,M8X,ontario_large_building_energy_water_ghgs-2019.xlsx/2019 Building Data,Toronto,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.286750592,7.4,0.340699979,9.134047703,0.848580745,0.951004850,0.088351236,0.95,0.09,0.689349625,17.789631019,0.969859274,25.028574778,0.67912862542527119,17.525863837519417,0.95850260845974733,24.73550013188359,21.527822211,2,,No,,Not Available,Not Available
108167_2019,108167,2019,M8X,ontario_large_building_energy_water_ghgs-2019.xlsx/2019 Building Data,Toronto,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.379750784,9.8,0.908533278,24.357460541,2.262881986,0.396863207,0.036869796,,,1.265132590,32.648515577,1.647852233,42.525131151,1.2515045906666369,32.296826001582602,1.6262745679080073,41.968289323290641,45.208426644,4.2,,Yes,2020-09-11,Not Available,Not Available
108169_2019,108169,2019,M8X,ontario_large_building_energy_water_ghgs-2019.xlsx/2019 Building Data,Toronto,Office,Office,Office,0.585126208,15.1,0.794966618,21.312777973,1.980021738,0.777835587,0.072263286,0.78,0.07,1.399141248,36.106796401,1.968110214,50.789836171,1.3934629153792775,35.960259077987168,1.9624318808275398,50.643298848216645,46.284817754,4.3,32,No,,Not Available,Not Available
108177_2019,108177,2019,M8Y,ontario_large_building_energy_water_ghgs-2019.xlsx/2019 Building Data,Toronto,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.189875392,4.9,0.340699979,9.134047703,0.848580745,1.172661508,0.108943812,1.17,0.11,0.571240299,14.741654699,0.759760954,19.606693825,0.5519339664827454,14.24342780106093,0.73704762190802864,19.02054453269248,19.375039990,1.8,,Yes,2020-08-28,Not Available,Not Available
108181_2019,108181,2019,M8Y,ontario_large_building_energy_water_ghgs-2019.xlsx/2019 Building Data,Toronto,Strip Mall,Strip Mall,Strip Mall,1.522878143,39.3,0.681399959,18.268095405,1.697161490,1.347460600,0.125183178,,,2.272468862,58.644236687,3.753378105,96.861170540,2.2281778646896022,57.501245567245981,3.697730442114854,95.425104774185982,45.208426644,4.2,,No,,Not Available,Not Available
108189_2019,108189,2019,M9A,ontario_large_building_energy_water_ghgs-2019.xlsx/2019 Building Data,Toronto,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.220875456,5.7,0.908533278,24.357460541,2.262881986,1.718246553,0.159630318,,,1.078883268,27.842091381,1.302609588,33.615661909,1.0800189344137674,27.871398845285896,1.3003382543677853,33.557046979865774,43.055644422,4,,No,,Not Available,Not Available
108194_2019,108194,2019,M9A,ontario_large_building_energy_water_ghgs-2019.xlsx/2019 Building Data,Toronto,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.166625344,4.3,1.022099938,27.402143108,2.545742234,10.184389989,0.94616073,,,1.184500261,30.567685590,1.354850251,34.963805281,1.1890429277930752,30.684915447964599,1.3582572508505424,35.051727675038833,51.666773307,4.8,,No,,Not Available,Not Available
108196_2019,108196,2019,M9A,ontario_large_building_energy_water_ghgs-2019.xlsx/2019 Building Data,Toronto,Multifamily Housing,Multifamily Housing,Multifamily Housing,,,0.567833299,15.223412838,1.414301241,0.540695560,0.050232258,0.54,0.05,0.581461298,15.005421881,0.588275298,15.181266669,0.58713963101148026,15.151959204009261,0.59281796399998599,15.298496527065444,29.062559985,2.7,,No,,Not Available,Not Available
108197_2019,108197,2019,M9A,ontario_large_building_energy_water_ghgs-2019.xlsx/2019 Building Data,Toronto,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.833126720,21.5,0.681399959,18.268095405,1.697161490,1.185700135,0.11015514,1.19,0.11,1.522928908,39.301310044,2.329252192,60.109609918,1.528607240505711,39.447847366724304,2.3349305248735077,60.256147240702205,38.750079980,3.6,,No,,Not Available,Not Available
108198_2019,108198,2019,M9A,ontario_large_building_energy_water_ghgs-2019.xlsx/2019 Building Data,Toronto,Multifamily Housing,Multifamily Housing,Multifamily Housing,1.015252095,26.2,0.567833299,15.223412838,1.414301241,0.615260207,0.05715954,0.62,0.06,1.612646569,41.616599748,2.612033175,67.407168606,1.5831192371953646,40.854605668063655,2.5643351776091348,66.176255092171985,34.444515538,3.2,,No,,Not Available,Not Available
108201_2019,108201,2019,M9A,ontario_large_building_energy_water_ghgs-2019.xlsx/2019 Building Data,Toronto,Other - Lodging/Residential,Other - Lodging/Residential,Other - Lodging/Residential,0.422375872,10.9,0.908533278,24.357460541,2.262881986,2.078031164,0.1930554,,,1.306016587,33.703584303,1.721670562,44.430116351,1.2992025877700841,33.527739515254538,1.7148565625286949,44.254271562967091,46.284817754,4.3,,No,,Not Available,Not Available
108206_2019,108206,2019,M9A,ontario_large_building_energy_water_ghgs-2019.xlsx/2019 Building Data,Toronto,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.290625600,7.5,1.135666598,30.446825676,2.828602483,2.605688097,0.24207633,,,1.416176247,36.546408370,1.713720896,44.224964098,1.4150405807355986,36.517100905600657,1.7069068963447869,44.049119310688432,57.048728860,5.3,,Yes,2020-09-03,Not Available,Not Available
108208_2019,108208,2019,M9A,ontario_large_building_energy_water_ghgs-2019.xlsx/2019 Building Data,Toronto,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.275125568,7.1,0.681399959,18.268095405,1.697161490,1.854744678,0.172311408,1.85,0.17,0.946010276,24.413118021,1.220841593,31.505524457,0.94601027588503517,24.413118021159992,1.2151632595402009,31.358987134023035,34.444515538,3.2,,Yes,2020-11-13,Not Available,Not Available
108211_2019,108211,2019,M9A,ontario_large_building_energy_water_ghgs-2019.xlsx/2019 Building Data,Toronto,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.298375616,7.7,0.794966618,21.312777973,1.980021738,2.163597153,0.20100474,2.16,0.2,1.109546266,28.633392925,1.412769248,36.458485976,1.0845616008045718,27.988628703730839,1.3798349162068637,35.60856950265233,43.055644422,4,,Yes,2020-08-19,Not Available,Not Available
